Topic,Region,Country,Name,Year,TotPop1000,ToTArea,Incomes,Subregion,Domain,ITTO,COMIFAC,FOREUR,Montreal,UNECE,Forest,TSFor,TTFor,Forchange,ForPerc,PerCapFor,NatFor,Nfchange,OthWooLan,TSOthWooLan,TTOthWooLan,OthLan,LanTreCov,InWater,Landarea,ForExp,TSForExp,TTForExp, Afforest,NatForExp,Deforest,TSDeforest,TTDeforest,HumDef,Reforest,TSReforest,TTReforest,ArtRef,PrimFor,TSPrimFor,TTPrimFor,NatRegFor,TSNatRegFor,TTNatRegFor,IntroSpp,NatzedSpp,PlantFor,TSPlantFor,TTPlantFor,Pfchange,IntroSppPlant,Mangrove,TSMangrove,TTMangrove,PlantMan
1,EU,BEL,Belgium,2005,10508.08,"3,052.80",H,Europe,Temp,no,no,no,no,yes,674.2,3,3,7,22.489826,0.06416,277.6,18.4,30,3,3,2323.6,,25,"3,027.80",0.617,3,3,0.407,0.21,,3,3,,2.786,3,3,2.786,0,3,3,277.6,3,3,21.5,21.5,396.5,3,3,-11.4,292.7,0,3,3,0
1,EU,BEL,Belgium,2010,10941.288,"3,052.80",H,Europe,Temp,no,no,no,no,yes,681.2,3,3,7,22.744574,0.06226,283.4,5.8,32.8,3,3,2313.8,,25,"3,027.80",1.697,3,3,1.242,0.455,1.47,3,3,1.47,2.227,3,3,1.909,0,3,3,283.4,3,3,20.8,20.8,397.7,3,3,1.2,289.3,0,3,3,0
1,EU,BEL,Belgium,2015,10891.22749,"3,052.80",H,Europe,Temp,no,no,no,no,yes,683.4,3,3,2,22.840146,0.062748,289.2,5.8,35.7,3,3,2308.7,,25,"3,027.80",,3,3,,,,3,3,,,3,3,,0,3,3,289.2,3,3,20,20,394.1,3,3,-3.6,281.2,0,3,3,0
1,EU,BEL,Belgium,9999,,,H,Europe,Temp,no,no,no,no,yes,683.4,3,3,,,,,,,3,3,,,,0,,3,3,,,,3,3,,,3,3,,,3,3,,3,3,,,,3,3,,,,3,3,
1,AFR,BEN,Benin,1990,5001.271,"11,262.00",L,WCAfr,Trp,yes,no,no,no,no,5761,1,1,,70.488193,1.151907,5751,,2889,1,1,2412,192,200,"11,062.00",,1,1,,,,,,,0.3,1,1,0.3,0,1,1,5751,1,1,,,10,1,1,,10,1.65,1,1,
1,AFR,BEN,Benin,2000,6949.366,"11,262.00",L,WCAfr,Trp,yes,no,no,no,no,5061,1,1,-700,61.923406,0.728268,5048,-703,2889,1,1,3112,249,200,"11,062.00",,1,1,,,,,,,0.4,1,1,0.4,0,1,1,5048,1,1,,,13,1,1,3,13,1.35,1,1,
1,AFR,BEN,Benin,2005,8182.362,"11,262.00",L,WCAfr,Trp,yes,no,no,no,no,4811,1,1,-250,58.864554,0.587972,4796,-252,2889,1,1,3362,269,200,"11,062.00",,1,1,,,,,,,0.8,1,1,0.8,0,1,1,4796,1,1,,,15,1,1,2,15,1.15,1,1,
1,AFR,BEN,Benin,2010,9509.798,"11,262.00",L,WCAfr,Trp,yes,no,no,no,no,4561,1,1,-250,55.805702,0.479611,4542,-254,2889,1,1,3612,289,200,"11,062.00",,1,1,,,,,,,14.6,1,1,14.6,0,1,1,4542,1,1,,,19,1,1,4,19,1,1,1,
1,AFR,BEN,Benin,2015,10128.89343,"11,262.00",L,WCAfr,Trp,yes,no,no,no,no,4311,1,1,-250,52.746849,0.425614,4288,-254,2889,1,1,3862,289,200,"11,062.00",,1,1,,,,,,,,1,1,,0,1,1,4288,1,1,,,23,1,1,4,23,0.85,1,1,
1,AFR,BEN,Benin,9999,,,,WCAfr,Trp,yes,no,no,no,no,4311,1,1,,,,,,,1,1,,,,0,,1,1,,,,,,,,1,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,AFR,BFA,Burkina Faso,1990,8811.033,"27,422.00",L,WCAfr,Trp,no,no,no,no,no,6847,2,2,,31.847993,0.777094,6840.4,,5861,2,2,14652,5135,62,"27,360.00",,,,0.119,,,1,,,6.6,1,1,6.6,0,2,2,6840.4,2,2,,,6.6,1,1,,,0,3,3,
1,AFR,BFA,Burkina Faso,2000,11607.944,"27,422.00",L,WCAfr,Trp,no,no,no,no,no,6248,2,2,-599,28.497149,0.538252,6190.2,-650.2,5435,2,2,15677,5518,62,"27,360.00",,,,6.377,,,1,,110.5,5.441,1,1,5.441,0,2,2,6190.2,2,2,,,58.3,1,1,51.7,,0,3,3,
1,AFR,BFA,Burkina Faso,2005,13421.929,"27,422.00",L,WCAfr,Trp,no,no,no,no,no,5949,2,2,-299,26.872346,0.44323,5861,-329.2,5222,2,2,16189,5710,62,"27,360.00",,,,11.855,,,1,,,9.85,1,1,9.85,0,2,2,5861,2,2,,,87.9,1,1,29.6,,0,3,3,
1,AFR,BFA,Burkina Faso,2010,15540.284,"27,422.00",L,WCAfr,Trp,no,no,no,no,no,5649,2,2,-300,25.274037,0.363507,5486,-375,5009,2,2,16702,5902,62,"27,360.00",,,,15.14,,,1,,,14.013,1,1,14.013,0,2,2,5486,2,2,,,163.3,1,1,75.4,,0,3,3,
1,AFR,BFA,Burkina Faso,2015,19119.45567,"27,422.00",L,WCAfr,Trp,no,no,no,no,no,5350,2,2,-299,23.709284,0.27982,5111,-375,4795,2,2,17215,6094,62,"27,360.00",,,,,,,1,,,,1,1,,0,2,2,5111,2,2,,,238.87,1,1,75.57,,0,3,3,
1,AFR,BFA,Burkina Faso,9999,,,,WCAfr,Trp,no,no,no,no,no,5350,2,2,,,,,,,2,2,,,,0,,,,,,,1,,,,1,1,,,2,2,,2,2,,,,1,1,,,,3,3,
1,AS,BGD,Bangladesh,1990,107385.847,"14,400.00",L,SSEAsia,Trp,no,no,no,no,no,1494,3,3,,11.719485,0.013912,1255,,269,1,1,11254,270,1383,"13,017.00",,3,3,,,,1,1,,,3,3,,436,2,1,819,1,1,,,239,2,1,,,460,2,1,24
1,AS,BGD,Bangladesh,2000,132383.265,"14,400.00",L,SSEAsia,Trp,no,no,no,no,no,1468,3,3,-26,11.524572,0.011089,1197,-58,279,1,1,11270,934,1383,"13,017.00",4.51,3,3,4.51,,2.6,1,1,,7.29,3,3,7.29,436,2,1,761,1,1,,,271,2,1,32,,476,2,1,40
1,AS,BGD,Bangladesh,2005,143135.18,"14,400.00",L,SSEAsia,Trp,no,no,no,no,no,1455,3,3,-13,11.427001,0.010165,1177,-20,284,1,1,11278,1408,1383,"13,017.00",4.52,3,3,4.52,,2.6,1,1,,14.47,3,3,14.47,436,2,1,741,1,1,,,278,2,1,7,,476,2,1,40
1,AS,BGD,Bangladesh,2010,151125.475,"14,400.00",L,SSEAsia,Trp,no,no,no,no,no,1442,3,3,-13,11.329353,0.009542,1205,28,289,1,1,11286,1882,1383,"13,017.00",7.34,3,3,7.34,,2.6,1,1,,8.14,3,3,8.14,436,2,1,769,1,1,,,237,2,1,-41,40,504,2,1,68
1,AS,BGD,Bangladesh,2015,158581.0122,"14,400.00",L,SSEAsia,Trp,no,no,no,no,no,1429,3,3,-13,11.231628,0.009011,1155,-50,294,1,1,11294,2356,1383,"13,017.00",,3,3,,,,1,1,,,3,3,,411,2,1,744,1,1,,,274,2,1,37,40,531,2,1,99
1,AS,BGD,Bangladesh,9999,,,L,SSEAsia,Trp,no,no,no,no,no,1429,3,3,,,,,,,1,1,,,,0,,3,3,,,,1,1,,,3,3,,,2,1,,1,1,,,,2,1,,,,2,1,
1,EU,BGR,Bulgaria,1990,8821.111,"11,099.00",UM,Europe,Temp,no,no,yes,no,yes,3327,3,3,,30.430806,0.377163,2295,,130,3,3,7606,,36,"11,063.00",,3,3,5.798,,,3,3,,20.259,3,3,20.259,157,3,3,2138,3,3,96,96,1032,3,3,,37,0,3,3,0
1,EU,BGR,Bulgaria,2000,8000.51,"11,099.00",UM,Europe,Temp,no,no,yes,no,yes,3375,3,3,48,30.799416,0.421848,2442,147,105,3,3,7583,99,36,"11,063.00",14.8,3,3,2.681,12.102,,3,3,,37.4,3,3,4.065,270,3,3,2172,3,3,111,111,933,3,3,-99,28,0,3,3,0
1,EU,BGR,Bulgaria,2005,7683.264,"11,100.00",UM,Europe,Temp,no,no,yes,no,yes,3651,3,3,276,33.687027,0.475189,2777,335,26,3,3,7187,72,236,"10,864.00",43.3,3,3,5.953,37.267,,3,3,,55.2,3,3,2.799,304,3,3,2473,3,3,140,140,874,3,3,-59,33,0,3,3,0
1,EU,BGR,Bulgaria,2010,7389.175,"11,100.00",UM,Europe,Temp,no,no,yes,no,yes,3737,3,3,86,34.499631,0.50574,2920,143,24,3,3,7095,73,244,"10,856.00",3.3,3,3,0.27,3.03,,3,3,,22.4,3,3,2.3,597,3,3,2323,3,3,151,151,817,3,3,-57,53,0,3,3,0
1,EU,BGR,Bulgaria,2015,7232.791411,"11,100.00",UM,Europe,Temp,no,no,yes,no,yes,3823,3,3,86,35.287059,0.528565,3017.4,97.4,22,3,3,7011,74,244,"10,856.00",,3,3,,,,3,3,,,3,3,,,3,3,,3,3,,,,3,3,-817,,0,3,3,0
1,EU,BGR,Bulgaria,9999,,,UM,Europe,Temp,no,no,yes,no,yes,3823,3,3,,,,,,,3,3,,,,0,,3,3,,,,3,3,,,3,3,,,3,3,,3,3,,,,3,3,,,,3,3,
1,AS,BHR,Bahrain,1990,495.944,69,H,WCAsia,SubTrp,no,no,no,no,no,0.216,1,1,,0.313498,0.000436,,,0.1,1,1,68.684,,0,69,0.0155,1,1,0.0155,0,0,1,1,0,0,1,1,,0,1,1,0,1,1,0,,0.216,1,1,,,0.1,1,1,0
1,AS,BHR,Bahrain,2000,668.239,71,H,WCAsia,SubTrp,no,no,no,no,no,0.371,1,1,,0.523198,0.000555,,,0.09,1,1,70.539,,0,71,0.0155,1,1,0.0155,0,0,1,1,0,0,1,1,,0,1,1,0,1,1,0,,0.371,1,1,0.16,,0.09,1,1,0
1,AS,BHR,Bahrain,2005,879.534,74,H,WCAsia,SubTrp,no,no,no,no,no,0.448,1,1,,0.606143,0.000509,,,0.09,1,1,73.462,,0,74,0.0155,1,1,0.0155,0,0,1,1,0,0,1,1,,0,1,1,0,1,1,0,,0.448,1,1,0.08,,0.09,1,1,0
1,AS,BHR,Bahrain,2010,1251.513,76,H,WCAsia,SubTrp,no,no,no,no,no,0.526,1,1,,0.692926,0.00042,,,0.09,1,1,75.384,,0,76,0.0155,1,1,0.0155,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,,0.526,1,1,0.08,,0.09,1,1,0
1,AS,BHR,Bahrain,2015,1403.539651,76,H,WCAsia,SubTrp,no,no,no,no,no,0.604,1,1,,0.795679,0.00043,,,0.09,1,1,75.306,,0,76,,1,1,,,,1,1,,,1,1,,0,1,1,0,1,1,0,,0.604,1,1,0.08,,0.09,1,1,0
1,AS,BHR,Bahrain,9999,,,,WCAsia,SubTrp,no,no,no,no,no,0.604,1,1,,,,,,,1,1,,,,0,,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,NCA,BHS,Bahamas,1990,256.338,"1,388.00",H,Carib,Trp,no,no,no,no,no,515,1,1,,53.35129,2.009066,515,,35.7,1,1,450.3,,387,"1,001.00",,,,0,,,,,,,,,0,0,1,1,515,1,1,,,0,1,1,,0,142,1,1,
1,NCA,BHS,Bahamas,2000,297.759,"1,388.00",H,Carib,Trp,no,no,no,no,no,515,1,1,,53.35129,1.729587,515,,35.7,1,1,450.3,,387,"1,001.00",,,,0,,,,,,,,,0,0,1,1,515,1,1,,,0,1,1,0,0,142,1,1,
1,NCA,BHS,Bahamas,2005,329.088,"1,388.00",H,Carib,Trp,no,no,no,no,no,515,1,1,,53.35129,1.564931,515,,35.7,1,1,450.3,,387,"1,001.00",,,,0,,,,,,,,,0,0,1,1,515,1,1,,,0,1,1,0,0,142,1,1,
1,NCA,BHS,Bahamas,2010,360.498,"1,388.00",H,Carib,Trp,no,no,no,no,no,515,1,1,,53.35129,1.428579,515,,35.7,1,1,450.3,,387,"1,001.00",,,,,,,,,,,,,,0,1,1,515,1,1,,,0,1,1,0,0,142,1,1,
1,NCA,BHS,Bahamas,2015,363.076803,"1,388.00",H,Carib,Trp,no,no,no,no,no,515,1,1,,53.35129,1.418433,515,,35.7,1,1,450.3,,387,"1,001.00",,,,,,,,,,,,,,0,1,1,515,1,1,,,0,1,1,0,0,142,1,1,
1,NCA,BHS,Bahamas,9999,,,,Carib,Trp,no,no,no,no,no,515,1,1,,,,,,,1,1,,,,0,,,,,,,,,,,,,,,1,1,,1,1,,,,1,1,,,,1,1,
1,EU,BIH,Bosnia and Herzegovina,1990,4526.511,"5,121.00",UM,Europe,Temp,no,no,no,no,yes,2210,1,1,,48.043478,0.488235,1163,,500,1,1,2390,,21,"5,100.00",,,,,,,,,,,,,,2,1,1,1161,1,1,,,1047,1,1,,,0,3,3,0
1,EU,BIH,Bosnia and Herzegovina,2000,3834.364,"5,121.00",UM,Europe,Temp,no,no,no,no,yes,2185,1,1,,48.011426,0.569847,1186,,549,1,1,2366,,21,"5,100.00",,,,,,,,,,,,,,2,1,1,1184,1,1,,,999,1,1,-48,,0,3,3,0
1,EU,BIH,Bosnia and Herzegovina,2005,3879.828,"5,121.00",UM,Europe,Temp,no,no,no,no,yes,2185,1,1,,48.011426,0.563169,1186,,549,1,1,2366,,21,"5,100.00",,,,,,,,,,,,,,2,1,1,1184,1,1,,,999,1,1,0,,0,3,3,0
1,EU,BIH,Bosnia and Herzegovina,2010,3845.929,"5,121.00",UM,Europe,Temp,no,no,no,no,yes,2185,1,1,,48.011426,0.568133,1186,,549,1,1,2366,,21,"5,100.00",,,,,,,,,,,,,,2,1,1,1184,1,1,,,999,1,1,0,,0,3,3,0
1,EU,BIH,Bosnia and Herzegovina,2015,3711.745802,"5,121.00",UM,Europe,Temp,no,no,no,no,yes,2185,1,1,,48.011426,0.588672,1186,,549,1,1,2366,,21,"5,100.00",,,,,,,,,,,,,,2,1,1,1184,1,1,,,999,1,1,0,,0,3,3,0
1,EU,BIH,Bosnia and Herzegovina,9999,,,,Europe,Temp,no,no,no,no,yes,2185,1,1,,,,,,,1,1,,,,0,,,,,,,,,,,,,,,1,1,,1,1,,,,1,1,,,,3,3,
1,NCA,BLM,Saint Barthelemy,1990,,2.1,,Carib,Trp,no,no,no,no,no,0,1,1,,0,,0,,0.5,1,1,1.6,0,0,2.1,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,1,,0,0,1,1,0
1,NCA,BLM,Saint Barthelemy,2000,,2.1,,Carib,Trp,no,no,no,no,no,0,1,1,,0,,0,,0.5,1,1,1.6,0,0,2.1,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,1,,0,0,1,1,0
1,NCA,BLM,Saint Barthelemy,2005,,2.1,,Carib,Trp,no,no,no,no,no,0,1,1,,0,,0,,0.5,1,1,1.6,0,0,2.1,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,1,,0,0,1,1,0
1,NCA,BLM,Saint Barthelemy,2010,,2.1,,Carib,Trp,no,no,no,no,no,0,1,1,,0,,0,,0.5,1,1,1.6,0,0,2.1,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,1,,0,0,1,1,0
1,NCA,BLM,Saint Barthelemy,2015,,2.1,,Carib,Trp,no,no,no,no,no,0,1,1,,0,,0,,0.5,1,1,1.6,0,0,2.1,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,1,,0,0,1,1,0
1,NCA,BLM,Saint Barthelemy,9999,,,,Carib,Trp,no,no,no,no,no,0,1,1,,,,,,,1,1,,,,0,,,,,,,,,,,,,,,1,1,,1,1,,,,1,1,,,,1,1,
1,EU,BLR,Belarus,1990,10259.86,"20,760.00",UM,Europe,Temp,no,no,no,no,yes,7780,2,2,,38.406477,0.758295,6262,,491,2,2,12477,,12,"20,748.00",3.825,3,3,0.712,3.113,,,,,27.33,3,3,27.33,400,1,1,5862,1,1,0,,1518,1,1,,1,0,3,3,0
1,EU,BLR,Belarus,2000,9981.46,"20,760.00",UM,Europe,Temp,no,no,no,no,yes,8273,2,2,493,40.838187,0.828837,6581,319,490,2,2,11985,,12,"20,748.00",14.318,3,3,8.954,5.378,,,,,27.758,3,3,27.758,400,1,1,6181,1,1,0,,1692,1,1,174,1,0,3,3,0
1,EU,BLR,Belarus,2005,9664.714,"20,760.00",UM,Europe,Temp,no,no,no,no,yes,8436,2,2,163,41.634587,0.872866,6679,98,486,2,2,11826,,12,"20,748.00",24.708,3,3,18.136,6.572,,,,,34.362,3,3,34.362,400,1,1,6279,1,1,0,,1757,1,1,65,1,0,3,3,0
1,EU,BLR,Belarus,2010,9491.07,"20,760.00",UM,Europe,Temp,no,no,no,no,yes,8534,2,2,98,42.174242,0.899161,6677,-2,512.9,2,2,11701.1,,12,"20,748.00",5.61,3,3,3.74,1.87,,,,,2.49,3,3,2.49,400,1,1,6277,1,1,0,,1857,1,1,100,1,0,3,3,0
1,EU,BLR,Belarus,2015,9433.539737,"20,760.00",UM,Europe,Temp,no,no,no,no,yes,8633.5,2,2,100,42.722756,0.915192,6723.3,46.3,539.8,2,2,11574.7,,12,"20,748.00",,3,3,,,,,,,,3,3,,400,1,1,6323.3,1,1,,,1910.2,1,1,53.2,1,0,3,3,0
1,EU,BLR,Belarus,9999,,,UM,Europe,Temp,no,no,no,no,yes,8633.5,2,2,,,,0,,,2,2,,,,0,,3,3,,,,,,,,3,3,,,1,1,,1,1,,,,1,1,,,,3,3,
1,NCA,BLZ,Belize,1990,187.552,"2,297.00",UM,CAmer,Trp,no,no,no,no,no,1616.027,2,1,,73.255984,8.616421,1613.8,,75,1,1,589.973,,16,"2,281.00",,,,0,0,,,,,,,,,599,1,1,1014.83,1,1,,,2.2,1,1,,,92.5,1,1,
1,NCA,BLZ,Belize,2000,238.586,"2,297.00",UM,CAmer,Trp,no,no,no,no,no,1459.301,2,1,,66.726155,6.116457,1457,-156.8,94,1,1,727.699,,16,"2,281.00",,,,0,0,,,,,,,,,599,1,1,858.001,1,1,,,2.3,1,1,0.1,,98.3,1,1,
1,NCA,BLZ,Belize,2005,271.92,"2,297.00",UM,CAmer,Trp,no,no,no,no,no,1416.53,2,1,,65.067983,5.209363,1414.2,-42.8,104,1,1,760.47,,16,"2,281.00",,,,0,0,,,,,,,,,599,1,1,815.23,1,1,,,2.3,1,1,0,,101.2,1,1,
1,NCA,BLZ,Belize,2010,308.595,"2,297.00",UM,CAmer,Trp,no,no,no,no,no,1391.391,2,1,,64.178552,4.508793,1389,-25.2,113,1,1,776.609,,16,"2,281.00",,,,,,,,,,,,,,599,1,1,789.991,1,1,,,2.4,1,1,0.1,,104.1,1,1,
1,NCA,BLZ,Belize,2015,343.6737912,"2,297.00",UM,CAmer,Trp,no,no,no,no,no,1366.3,2,1,,65.655935,3.975572,1363.9,-25.091,200,1,1,714.7,,16,"2,281.00",,,,,,,,,,,,,,599,1,1,764.9,1,1,,,2.4,1,1,0,,107,1,1,
1,NCA,BLZ,Belize,9999,,,,CAmer,Trp,no,no,no,no,no,1366.3,2,1,,,,,,,1,1,,,,0,,,,,,,,,,,,,,,1,1,,1,1,,,,1,1,,,,1,1,
1,NCA,BMU,Bermuda,1990,59.798,5,H,Carib,Trp,no,no,no,no,no,1,1,1,,20,0.016723,,,0,1,1,4,,0,5,,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,0.017,1,1,0
1,NCA,BMU,Bermuda,2000,62.837,5,H,Carib,Trp,no,no,no,no,no,1,1,1,,20,0.015914,,,0,1,1,4,,0,5,,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,0.016,1,1,0
1,NCA,BMU,Bermuda,2005,64.137,5,H,Carib,Trp,no,no,no,no,no,1,1,1,,20,0.015592,,,0,1,1,4,,0,5,,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,0.015,1,1,0
1,NCA,BMU,Bermuda,2010,64.951,5,H,Carib,Trp,no,no,no,no,no,1,1,1,,20,0.015396,,,0,1,1,4,,0,5,,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,0.015,1,1,0
1,NCA,BMU,Bermuda,2015,64.951,5,H,Carib,Trp,no,no,no,no,no,1,1,1,,20,0.015396,,,0,1,1,4,,0,5,,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,0.015,1,1,0
1,NCA,BMU,Bermuda,9999,,,,Carib,Trp,no,no,no,no,no,1,1,1,,,,,,,1,1,,,,0,,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,SAM,BOL,Bolivia,1990,6794.046,"109,858.00",LM,SAmer,Trp,no,no,no,no,no,62795,1,1,,59.320593,9.242652,62775,,2473,1,1,43062,,1528,"108,330.00",,1,1,,,270,1,1,270,9,1,1,,40804,1,1,21971,1,1,,,20,1,1,,20,0,1,1,
1,SAM,BOL,Bolivia,2000,8495.271,"109,858.00",LM,SAmer,Trp,no,no,no,no,no,60091,1,1,-2704,56.766203,7.073465,60071,-2704,2473,1,1,45766,,1528,"108,330.00",,1,1,,,270,1,1,270,5,1,1,,39046,1,1,21025,1,1,,,20,1,1,0,20,0,1,1,
1,SAM,BOL,Bolivia,2005,9354.709,"109,858.00",LM,SAmer,Trp,no,no,no,no,no,58734,1,1,-1357,55.484285,6.278549,58714,-1357,2473,1,1,47123,,1528,"108,330.00",,1,1,,,281,1,1,281,2,1,1,,38164,1,1,20550,1,1,,,20,1,1,0,20,0,1,1,
1,SAM,BOL,Bolivia,2010,10156.601,"109,858.00",LM,SAmer,Trp,no,no,no,no,no,56209,1,1,-2525,53.098992,5.534233,56189,-2525,2473,1,1,49648,,1528,"108,330.00",,1,1,,,289,1,1,289,3,1,1,,37164,1,1,19025,1,1,,,20,1,1,0,20,0,1,1,
1,SAM,BOL,Bolivia,2015,10738.37188,"109,858.00",LM,SAmer,Trp,no,no,no,no,no,54764,1,1,-1445,51.733943,5.099842,54738,-1451,2473,1,1,51093,,1528,"108,330.00",,1,1,,,,1,1,,,1,1,,36164,1,1,18574,1,1,,,26,1,1,6,26,0,1,1,
1,SAM,BOL,Bolivia,9999,,,LM,SAmer,Trp,no,no,no,no,no,54764,1,1,,,,,,,1,1,,,,0,,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,SAM,BRA,Brazil,1990,149648.341,"851,577.00",UM,SAmer,Trp,yes,no,no,no,no,546705,2,1,,69.466522,3.653265,541721,,48809,2,1,240300,,15763,"835,814.00",,2,2,226,,3026,2,1,,363,1,1,,218240,3,2,323481,1,1,,,4984,1,1,,4850,,1,1,0
1,SAM,BRA,Brazil,2000,174504.898,"851,577.00",UM,SAmer,Trp,yes,no,no,no,no,521274,2,1,-25431,65.871902,2.98716,516098,-25623,44469,2,1,270071,,15763,"835,814.00",,2,2,234,,3277,2,1,,375,1,1,,210466,3,2,305632,1,1,,,5176,1,1,192,5108,1252,1,1,0
1,SAM,BRA,Brazil,2005,186142.403,"851,577.00",UM,SAmer,Trp,yes,no,no,no,no,506734,2,1,-14540,63.856031,2.722292,501114,-14984,42257,2,1,286823,,15763,"835,814.00",,2,2,266,,3407,2,1,,429,1,1,,206578,3,2,294536,1,1,,,5620,1,1,444,5528,1317,1,1,0
1,SAM,BRA,Brazil,2010,195210.154,"851,577.00",UM,SAmer,Trp,yes,no,no,no,no,498458,2,1,-8276,62.676887,2.553443,491485,-9629,40532,2,1,296824,,15763,"835,814.00",,2,2,316,475,1775,2,1,,519,1,1,,202691,3,2,288794,1,1,,,6973,1,1,1353,6717,1383.1,1,1,0
1,SAM,BRA,Brazil,2015,203004.821,"851,577.00",UM,SAmer,Trp,yes,no,no,no,no,493538,2,1,-4920,61.980537,2.431164,485802,-5683,39535,2,1,302741,,15763,"835,814.00",,2,2,,,,2,1,,,1,1,,202691,3,2,283111,1,1,,,7736,1,1,763,7416,1382.6,1,1,0
1,SAM,BRA,Brazil,9999,,,UM,SAmer,Trp,yes,no,no,no,no,493538,2,1,,,,,,,2,1,,,,0,,2,2,,,,2,1,,,1,1,,,3,2,,1,1,,,,1,1,,,,1,1,
1,NCA,BRB,Barbados,1990,259.336,43,H,Carib,Trp,no,no,no,no,no,6.3,2,2,,15.0358,0.024293,,,1.1,2,2,35.6,1.8,0,43,,2,2,,,,2,2,,,2,2,,0.003,2,2,,,2,,,,3,3,,,,2,2,
1,NCA,BRB,Barbados,2000,267.19,43,H,Carib,Trp,no,no,no,no,no,6.3,2,2,0,15.0358,0.023579,,,1.1,2,2,35.6,1.8,0,43,,2,2,,,,2,2,,,2,2,,0.003,2,2,,,2,,,,3,3,,,,2,2,
1,NCA,BRB,Barbados,2005,273.568,43,H,Carib,Trp,no,no,no,no,no,6.3,2,2,0,15.0358,0.023029,6.3,6.3,1.1,2,2,35.6,1.8,0,43,9.00E-04,2,2,,,,2,2,,,2,2,,0.003,2,2,6.2872,,2,,,0.0098,3,3,,,0.0069,2,2,
1,NCA,BRB,Barbados,2010,280.396,43,H,Carib,Trp,no,no,no,no,no,6.3,2,2,0,15.0358,0.022468,6.3,0,1.1,2,2,35.6,1.8,0,43,0.0294,2,2,,,,2,2,,,2,2,,0.003,2,2,6.2676,,2,,,0.0294,3,3,0.02,,0.0069,2,2,
1,NCA,BRB,Barbados,2015,276.1707467,43,H,Carib,Trp,no,no,no,no,no,6.3,2,2,0,15.0358,0.022812,6.3,0.0212,1.1,2,2,35.6,1.8,0,43,,2,2,,,,2,2,,,2,2,,0.003,2,2,6.2888,,2,,,0.0082,3,3,-0.02,,0.0069,2,2,
1,NCA,BRB,Barbados,9999,,,,Carib,Trp,no,no,no,no,no,6.3,2,2,,,,,,,2,2,,,,0,,2,2,,,,2,2,,,2,2,,,2,2,,,2,,,,3,3,,,,2,2,
1,AS,BRN,Brunei Darussalam,1990,256.929,577,H,SSEAsia,Trp,no,no,no,no,no,413,1,1,,85.330579,1.607448,412,,43,1,1,71,,50,527,,1,1,,,,1,1,,0.4,1,1,0.4,313,1,1,99,1,1,,,0.668,1,1,,,18.418,1,1,
1,AS,BRN,Brunei Darussalam,2000,331.801,577,H,SSEAsia,Trp,no,no,no,no,no,397,1,1,,82.708333,1.1965,396,-16,47,1,1,83,,50,527,0,1,1,0,0,16,1,1,,0.4,1,1,0.4,288,1,1,108,1,1,,,1.305,1,1,0.64,0.494,18.418,1,1,
1,AS,BRN,Brunei Darussalam,2005,367.815,577,H,SSEAsia,Trp,no,no,no,no,no,389,1,1,,81.210856,1.057597,387,-9,48,1,1,90,,50,527,0,1,1,0,0,8,1,1,,0.4,1,1,0.4,275,1,1,112,1,1,,,1.955,1,1,0.65,0.494,18.418,1,1,
1,AS,BRN,Brunei Darussalam,2010,400.569,577,H,SSEAsia,Trp,no,no,no,no,no,380,1,1,,79.66457,0.948651,377,-10,50,1,1,97,,50,527,0,1,1,0,0,9,1,1,,0.4,1,1,0.4,263,1,1,114,1,1,,,2.68,1,1,0.73,0.494,18.418,1,1,
1,AS,BRN,Brunei Darussalam,2015,433.5036555,577,H,SSEAsia,Trp,no,no,no,no,no,380,1,1,,79.66457,0.876579,377,0,50,1,1,97,,50,527,,1,1,,,,1,1,,,1,1,,263,1,1,114,1,1,,,2.68,1,1,0,0.494,18.418,1,1,
1,AS,BRN,Brunei Darussalam,9999,,,,SSEAsia,Trp,no,no,no,no,no,380,1,1,,,,,,,1,1,,,,0,,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,AS,BTN,Bhutan,1990,535.738,"3,839.40",LM,SSEAsia,Trp,no,no,no,no,no,2506.714,2,2,,70.867504,4.678992,2487.9,,273.549,2,2,1030.47,,28.667,"3,810.70",,2,2,0.688,,,,,,0.201,2,2,0.201,413,3,3,2074.884,3,3,,,18.83,3,3,,,,3,3,
